brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	2e-06	0.002006	0.030513	0.334723	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	1e-06	0.001932	0.030673	0.335612	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	2e-06	0.00194	0.03048	0.334108	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	5e-06	0.003792	0.033441	0.338338	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	1e-06	0.002057	0.030603	0.356638	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	2e-06	0.002003	0.031028	0.335072	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	2e-06	0.003234	0.034267	0.338615	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	1e-06	0.00193	0.030508	0.33411	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	1e-06	0.001984	0.031038	0.335358	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	1e-06	0.001913	0.030377	0.334879	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	1e-06	0.001918	0.031042	0.340138	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	2e-06	0.001984	0.03135	0.340282	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	2e-06	0.001958	0.030496	0.333593	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	3e-06	0.002758	0.033673	0.375488	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	2e-06	0.001922	0.031042	0.339353	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	2e-06	0.002016	0.030536	0.334527	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	1e-06	0.001991	0.031427	0.335294	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	2e-06	0.002828	0.031904	0.33533	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	2e-06	0.001984	0.034698	0.346852	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	2e-06	0.00215	0.03212	0.335997	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	2e-06	0.002468	0.03463	0.339308	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	1e-06	0.002085	0.030884	0.339703	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	2e-06	0.00194	0.030407	0.334925	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	1e-06	0.002033	0.030704	0.335161	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	2e-06	0.001965	0.030561	0.334017	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	3e-06	0.002664	0.033469	0.359574	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	2e-06	0.002044	0.031257	0.334347	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	2e-06	0.001946	0.031316	0.334724	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	1e-06	0.001954	0.030539	0.333784	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	1e-06	0.001945	0.030501	0.352279	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
brock200_1.clq	200	14834	100	0.05	1	2	5	0	0	18	0	20	21	2e-06	0.001978	0.030544	0.335051	0	15393	45424	43710	0	0	131159	117415	73725	21000	182	13	-1
